# x y r lon
1.026685 0.080584 1.029842 0.078329
1.026716 0.080543 1.029870 0.078287
1.026747 0.080502 1.029898 0.078245
1.026778 0.080461 1.029926 0.078202
1.026809 0.080419 1.029954 0.078160
1.026840 0.080378 1.029981 0.078118
1.026871 0.080337 1.030009 0.078076
1.026902 0.080296 1.030037 0.078033
1.026933 0.080254 1.030065 0.077991
1.026964 0.080213 1.030092 0.077949
1.026995 0.080172 1.030120 0.077906
1.027026 0.080130 1.030148 0.077864
1.027057 0.080089 1.030175 0.077821
1.027088 0.080047 1.030203 0.077779
1.027119 0.080006 1.030231 0.077736
1.027150 0.079964 1.030258 0.077694
1.027181 0.079923 1.030286 0.077651
1.027212 0.079881 1.030313 0.077609
1.027243 0.079839 1.030341 0.077566
1.027274 0.079797 1.030368 0.077523
1.027305 0.079756 1.030396 0.077480
1.027335 0.079714 1.030423 0.077438
1.027366 0.079672 1.030451 0.077395
1.027397 0.079630 1.030478 0.077352
1.027428 0.079588 1.030506 0.077309
1.027459 0.079546 1.030533 0.077266
1.027489 0.079504 1.030561 0.077223
1.027520 0.079462 1.030588 0.077180
1.027551 0.079420 1.030616 0.077137
1.027582 0.079378 1.030643 0.077094
1.027612 0.079335 1.030670 0.077051
1.027643 0.079293 1.030698 0.077008
1.027674 0.079251 1.030725 0.076964
1.027704 0.079208 1.030752 0.076921
1.027735 0.079166 1.030780 0.076878
1.027766 0.079124 1.030807 0.076835
1.027796 0.079081 1.030834 0.076791
1.027827 0.079039 1.030861 0.076748
1.027857 0.078996 1.030889 0.076704
1.027888 0.078954 1.030916 0.076661
1.027919 0.078911 1.030943 0.076617
1.027949 0.078868 1.030970 0.076574
1.027980 0.078826 1.030997 0.076530
1.028010 0.078783 1.031024 0.076487
1.028041 0.078740 1.031052 0.076443
1.028071 0.078697 1.031079 0.076400
1.028102 0.078654 1.031106 0.076356
1.028132 0.078612 1.031133 0.076312
1.028162 0.078569 1.031160 0.076268
1.028193 0.078526 1.031187 0.076225
1.028223 0.078483 1.031214 0.076181
1.028254 0.078440 1.031241 0.076137
1.028284 0.078396 1.031268 0.076093
1.028314 0.078353 1.031295 0.076049
1.028345 0.078310 1.031322 0.076005
1.028375 0.078267 1.031349 0.075961
1.028405 0.078224 1.031376 0.075917
1.028436 0.078180 1.031403 0.075873
1.028466 0.078137 1.031430 0.075829
1.028496 0.078094 1.031457 0.075785
1.028526 0.078050 1.031484 0.075740
1.028557 0.078007 1.031510 0.075696
1.028587 0.077963 1.031537 0.075652
1.028617 0.077920 1.031564 0.075608
1.028647 0.077876 1.031591 0.075563
1.028677 0.077833 1.031618 0.075519
1.028708 0.077789 1.031645 0.075474
1.028738 0.077745 1.031671 0.075430
1.028768 0.077701 1.031698 0.075386
1.028798 0.077658 1.031725 0.075341
1.028828 0.077614 1.031751 0.075296
1.028858 0.077570 1.031778 0.075252
1.028888 0.077526 1.031805 0.075207
1.028918 0.077482 1.031832 0.075163
1.028948 0.077438 1.031858 0.075118
1.028978 0.077394 1.031885 0.075073
1.029008 0.077350 1.031911 0.075028
1.029038 0.077306 1.031938 0.074984
1.029068 0.077262 1.031965 0.074939
1.029098 0.077218 1.031991 0.074894
1.029128 0.077173 1.032018 0.074849
1.029158 0.077129 1.032044 0.074804
1.029188 0.077085 1.032071 0.074759
1.029218 0.077041 1.032097 0.074714
1.029248 0.076996 1.032124 0.074669
1.029278 0.076952 1.032150 0.074624
1.029307 0.076907 1.032177 0.074579
1.029337 0.076863 1.032203 0.074534
1.029367 0.076818 1.032229 0.074489
1.029397 0.076774 1.032256 0.074443
1.029427 0.076729 1.032282 0.074398
1.029456 0.076685 1.032309 0.074353
1.029486 0.076640 1.032335 0.074308
1.029516 0.076595 1.032361 0.074262
1.029546 0.076550 1.032388 0.074217
1.029575 0.076506 1.032414 0.074172
1.029605 0.076461 1.032440 0.074126
1.029635 0.076416 1.032466 0.074081
1.029664 0.076371 1.032493 0.074035
1.029694 0.076326 1.032519 0.073990
1.029724 0.076281 1.032545 0.073944
1.029753 0.076236 1.032571 0.073898
1.029783 0.076191 1.032597 0.073853
1.029812 0.076146 1.032624 0.073807
1.029842 0.076101 1.032650 0.073761
1.029871 0.076055 1.032676 0.073716
1.029901 0.076010 1.032702 0.073670
1.029930 0.075965 1.032728 0.073624
1.029960 0.075919 1.032754 0.073578
1.029989 0.075874 1.032780 0.073532
1.030019 0.075829 1.032806 0.073486
1.030048 0.075783 1.032832 0.073440
1.030078 0.075738 1.032858 0.073394
1.030107 0.075692 1.032884 0.073348
1.030137 0.075647 1.032910 0.073302
1.030166 0.075601 1.032936 0.073256
1.030195 0.075556 1.032962 0.073210
1.030225 0.075510 1.032988 0.073164
1.030254 0.075464 1.033014 0.073118
1.030283 0.075418 1.033040 0.073071
1.030313 0.075373 1.033066 0.073025
1.030342 0.075327 1.033092 0.072979
1.030371 0.075281 1.033117 0.072932
1.030400 0.075235 1.033143 0.072886
1.030430 0.075189 1.033169 0.072840
1.030459 0.075143 1.033195 0.072793
1.030488 0.075097 1.033221 0.072747
1.030517 0.075051 1.033246 0.072700
1.030546 0.075005 1.033272 0.072654
1.030575 0.074959 1.033298 0.072607
1.030605 0.074913 1.033324 0.072561
1.030634 0.074867 1.033349 0.072514
1.030663 0.074820 1.033375 0.072467
1.030692 0.074774 1.033401 0.072421
1.030721 0.074728 1.033426 0.072374
1.030750 0.074681 1.033452 0.072327
1.030779 0.074635 1.033477 0.072280
1.030808 0.074589 1.033503 0.072233
1.030837 0.074542 1.033529 0.072187
1.030866 0.074496 1.033554 0.072140
1.030895 0.074449 1.033580 0.072093
1.030924 0.074402 1.033605 0.072046
1.030953 0.074356 1.033631 0.071999
1.030982 0.074309 1.033656 0.071952
1.031011 0.074262 1.033682 0.071905
1.031039 0.074216 1.033707 0.071858
1.031068 0.074169 1.033732 0.071810
1.031097 0.074122 1.033758 0.071763
1.031126 0.074075 1.033783 0.071716
1.031155 0.074028 1.033809 0.071669
1.031183 0.073982 1.033834 0.071622
1.031212 0.073935 1.033859 0.071574
1.031241 0.073888 1.033885 0.071527
1.031270 0.073840 1.033910 0.071480
1.031298 0.073793 1.033935 0.071432
1.031327 0.073746 1.033960 0.071385
1.031356 0.073699 1.033986 0.071337
1.031385 0.073652 1.034011 0.071290
1.031413 0.073605 1.034036 0.071242
1.031442 0.073557 1.034061 0.071195
1.031470 0.073510 1.034087 0.071147
1.031499 0.073463 1.034112 0.071099
1.031528 0.073415 1.034137 0.071052
1.031556 0.073368 1.034162 0.071004
1.031585 0.073321 1.034187 0.070956
1.031613 0.073273 1.034212 0.070909
1.031642 0.073226 1.034237 0.070861
1.031670 0.073178 1.034262 0.070813
1.031699 0.073130 1.034287 0.070765
1.031727 0.073083 1.034312 0.070717
1.031756 0.073035 1.034337 0.070669
1.031784 0.072987 1.034362 0.070621
1.031812 0.072940 1.034387 0.070573
1.031841 0.072892 1.034412 0.070525
1.031869 0.072844 1.034437 0.070477
1.031898 0.072796 1.034462 0.070429
1.031926 0.072748 1.034487 0.070381
1.031954 0.072700 1.034512 0.070333
1.031983 0.072652 1.034537 0.070285
1.032011 0.072604 1.034562 0.070237
1.032039 0.072556 1.034586 0.070188
1.032067 0.072508 1.034611 0.070140
1.032096 0.072460 1.034636 0.070092
1.032124 0.072412 1.034661 0.070043
1.032152 0.072364 1.034686 0.069995
1.032180 0.072315 1.034710 0.069947
1.032208 0.072267 1.034735 0.069898
1.032237 0.072219 1.034760 0.069850
1.032265 0.072170 1.034784 0.069801
1.032293 0.072122 1.034809 0.069753
1.032321 0.072074 1.034834 0.069704
1.032349 0.072025 1.034858 0.069655
1.032377 0.071977 1.034883 0.069607
1.032405 0.071928 1.034908 0.069558
1.032433 0.071880 1.034932 0.069509
1.032461 0.071831 1.034957 0.069461
1.032489 0.071782 1.034981 0.069412
1.032517 0.071734 1.035006 0.069363
1.032545 0.071685 1.035030 0.069314
1.032573 0.071636 1.035055 0.069265
1.032601 0.071587 1.035079 0.069217
1.032629 0.071539 1.035104 0.069168
1.032657 0.071490 1.035128 0.069119
1.032684 0.071441 1.035153 0.069070
1.032712 0.071392 1.035177 0.069021
1.032740 0.071343 1.035201 0.068972
1.032768 0.071294 1.035226 0.068923
1.032796 0.071245 1.035250 0.068873
1.032823 0.071196 1.035274 0.068824
1.032851 0.071147 1.035299 0.068775
1.032879 0.071098 1.035323 0.068726
1.032907 0.071048 1.035347 0.068677
1.032934 0.070999 1.035372 0.068627
1.032962 0.070950 1.035396 0.068578
1.032990 0.070901 1.035420 0.068529
1.033017 0.070851 1.035444 0.068479
1.033045 0.070802 1.035468 0.068430
1.033073 0.070752 1.035493 0.068381
1.033100 0.070703 1.035517 0.068331
1.033128 0.070654 1.035541 0.068282
1.033155 0.070604 1.035565 0.068232
1.033183 0.070554 1.035589 0.068183
1.033210 0.070505 1.035613 0.068133
1.033238 0.070455 1.035637 0.068083
1.033265 0.070406 1.035661 0.068034
1.033293 0.070356 1.035685 0.067984
1.033320 0.070306 1.035709 0.067934
1.033348 0.070256 1.035733 0.067885
1.033375 0.070207 1.035757 0.067835
1.033402 0.070157 1.035781 0.067785
1.033430 0.070107 1.035805 0.067735
1.033457 0.070057 1.035829 0.067685
1.033484 0.070007 1.035853 0.067635
1.033512 0.069957 1.035877 0.067586
1.033539 0.069907 1.035901 0.067536
1.033566 0.069857 1.035924 0.067486
1.033594 0.069807 1.035948 0.067436
1.033621 0.069757 1.035972 0.067386
1.033648 0.069707 1.035996 0.067335
1.033675 0.069656 1.036020 0.067285
1.033702 0.069606 1.036043 0.067235
1.033730 0.069556 1.036067 0.067185
1.033757 0.069506 1.036091 0.067135
1.033784 0.069455 1.036114 0.067085
1.033811 0.069405 1.036138 0.067034
1.033838 0.069354 1.036162 0.066984
1.033865 0.069304 1.036185 0.066934
1.033892 0.069254 1.036209 0.066883
1.033919 0.069203 1.036233 0.066833
1.033946 0.069152 1.036256 0.066783
1.033973 0.069102 1.036280 0.066732
1.034000 0.069051 1.036303 0.066682
1.034027 0.069001 1.036327 0.066631
1.034054 0.068950 1.036350 0.066581
1.034081 0.068899 1.036374 0.066530
1.034108 0.068848 1.036397 0.066479
1.034135 0.068798 1.036421 0.066429
1.034162 0.068747 1.036444 0.066378
1.034189 0.068696 1.036468 0.066327
1.034215 0.068645 1.036491 0.066277
1.034242 0.068594 1.036514 0.066226
1.034269 0.068543 1.036538 0.066175
1.034296 0.068492 1.036561 0.066124
1.034323 0.068441 1.036584 0.066074
1.034349 0.068390 1.036608 0.066023
1.034376 0.068339 1.036631 0.065972
1.034403 0.068288 1.036654 0.065921
1.034429 0.068236 1.036678 0.065870
1.034456 0.068185 1.036701 0.065819
1.034483 0.068134 1.036724 0.065768
1.034509 0.068083 1.036747 0.065717
1.034536 0.068031 1.036770 0.065666
1.034562 0.067980 1.036793 0.065615
1.034589 0.067929 1.036817 0.065564
1.034616 0.067877 1.036840 0.065512
1.034642 0.067826 1.036863 0.065461
1.034669 0.067774 1.036886 0.065410
1.034695 0.067723 1.036909 0.065359
1.034721 0.067671 1.036932 0.065307
1.034748 0.067620 1.036955 0.065256
1.034774 0.067568 1.036978 0.065205
1.034801 0.067516 1.037001 0.065153
1.034827 0.067465 1.037024 0.065102
1.034854 0.067413 1.037047 0.065050
1.034880 0.067361 1.037070 0.064999
1.034906 0.067309 1.037093 0.064947
1.034933 0.067257 1.037116 0.064896
1.034959 0.067205 1.037139 0.064844
1.034985 0.067154 1.037161 0.064793
1.035011 0.067102 1.037184 0.064741
1.035038 0.067050 1.037207 0.064690
1.035064 0.066998 1.037230 0.064638
1.035090 0.066946 1.037253 0.064586
1.035116 0.066894 1.037275 0.064534
1.035142 0.066841 1.037298 0.064483
1.035168 0.066789 1.037321 0.064431
1.035195 0.066737 1.037344 0.064379
1.035221 0.066685 1.037366 0.064327
1.035247 0.066633 1.037389 0.064275
1.035273 0.066580 1.037411 0.064223
1.035299 0.066528 1.037434 0.064171
1.035325 0.066476 1.037457 0.064119
1.035351 0.066423 1.037479 0.064067
1.035377 0.066371 1.037502 0.064015
1.035403 0.066318 1.037524 0.063963
1.035429 0.066266 1.037547 0.063911
1.035455 0.066213 1.037569 0.063859
1.035480 0.066161 1.037592 0.063807
1.035506 0.066108 1.037614 0.063755
1.035532 0.066056 1.037637 0.063703
1.035558 0.066003 1.037659 0.063650
1.035584 0.065950 1.037682 0.063598
1.035610 0.065897 1.037704 0.063546
1.035635 0.065845 1.037727 0.063494
1.035661 0.065792 1.037749 0.063441
1.035687 0.065739 1.037771 0.063389
1.035713 0.065686 1.037794 0.063336
1.035738 0.065633 1.037816 0.063284
1.035764 0.065580 1.037838 0.063232
1.035790 0.065527 1.037860 0.063179
1.035815 0.065474 1.037883 0.063127
1.035841 0.065421 1.037905 0.063074
1.035867 0.065368 1.037927 0.063021
1.035892 0.065315 1.037949 0.062969
1.035918 0.065262 1.037971 0.062916
1.035943 0.065209 1.037994 0.062864
1.035969 0.065156 1.038016 0.062811
1.035994 0.065103 1.038038 0.062758
1.036020 0.065049 1.038060 0.062705
1.036045 0.064996 1.038082 0.062653
1.036071 0.064943 1.038104 0.062600
1.036096 0.064889 1.038126 0.062547
1.036121 0.064836 1.038148 0.062494
1.036147 0.064782 1.038170 0.062441
1.036172 0.064729 1.038192 0.062388
1.036198 0.064676 1.038214 0.062335
1.036223 0.064622 1.038236 0.062282
1.036248 0.064568 1.038258 0.062229
1.036273 0.064515 1.038280 0.062176
1.036299 0.064461 1.038302 0.062123
1.036324 0.064408 1.038324 0.062070
1.036349 0.064354 1.038345 0.062017
1.036374 0.064300 1.038367 0.061964
1.036400 0.064246 1.038389 0.061911
1.036425 0.064193 1.038411 0.061858
1.036450 0.064139 1.038433 0.061804
1.036475 0.064085 1.038454 0.061751
1.036500 0.064031 1.038476 0.061698
1.036525 0.063977 1.038498 0.061644
1.036550 0.063923 1.038519 0.061591
1.036575 0.063869 1.038541 0.061538
1.036600 0.063815 1.038563 0.061484
1.036625 0.063761 1.038584 0.061431
1.036650 0.063707 1.038606 0.061377
1.036675 0.063653 1.038628 0.061324
1.036700 0.063599 1.038649 0.061270
1.036725 0.063545 1.038671 0.061217
1.036750 0.063490 1.038692 0.061163
1.036775 0.063436 1.038714 0.061110
1.036800 0.063382 1.038735 0.061056
1.036824 0.063327 1.038757 0.061003
1.036849 0.063273 1.038778 0.060949
1.036874 0.063219 1.038800 0.060895
1.036899 0.063164 1.038821 0.060841
1.036924 0.063110 1.038842 0.060788
1.036948 0.063055 1.038864 0.060734
1.036973 0.063001 1.038885 0.060680
1.036998 0.062946 1.038906 0.060626
1.037022 0.062892 1.038928 0.060572
1.037047 0.062837 1.038949 0.060518
1.037072 0.062783 1.038970 0.060465
1.037096 0.062728 1.038992 0.060411
1.037121 0.062673 1.039013 0.060357
1.037145 0.062619 1.039034 0.060303
1.037170 0.062564 1.039055 0.060249
1.037194 0.062509 1.039076 0.060195
1.037219 0.062454 1.039097 0.060140
1.037243 0.062399 1.039119 0.060086
1.037268 0.062344 1.039140 0.060032
1.037292 0.062289 1.039161 0.059978
1.037317 0.062235 1.039182 0.059924
1.037341 0.062180 1.039203 0.059870
1.037365 0.062125 1.039224 0.059815
1.037390 0.062069 1.039245 0.059761
1.037414 0.062014 1.039266 0.059707
1.037438 0.061959 1.039287 0.059652
1.037463 0.061904 1.039308 0.059598
1.037487 0.061849 1.039329 0.059544
1.037511 0.061794 1.039350 0.059489
1.037535 0.061739 1.039371 0.059435
1.037560 0.061683 1.039392 0.059380
1.037584 0.061628 1.039412 0.059326
1.037608 0.061573 1.039433 0.059271
1.037632 0.061517 1.039454 0.059217
1.037656 0.061462 1.039475 0.059162
1.037680 0.061406 1.039496 0.059108
1.037704 0.061351 1.039516 0.059053
1.037729 0.061295 1.039537 0.058998
1.037753 0.061240 1.039558 0.058944
1.037777 0.061184 1.039579 0.058889
1.037801 0.061129 1.039599 0.058834
1.037825 0.061073 1.039620 0.058780
1.037849 0.061018 1.039641 0.058725
1.037872 0.060962 1.039661 0.058670
1.037896 0.060906 1.039682 0.058615
1.037920 0.060850 1.039702 0.058560
1.037944 0.060795 1.039723 0.058505
1.037968 0.060739 1.039744 0.058450
1.037992 0.060683 1.039764 0.058396
1.038016 0.060627 1.039785 0.058341
1.038039 0.060571 1.039805 0.058286
1.038063 0.060515 1.039826 0.058231
1.038087 0.060459 1.039846 0.058175
1.038111 0.060403 1.039866 0.058120
1.038134 0.060347 1.039887 0.058065
1.038158 0.060291 1.039907 0.058010
1.038182 0.060235 1.039928 0.057955
1.038205 0.060179 1.039948 0.057900
1.038229 0.060123 1.039968 0.057845
1.038252 0.060067 1.039989 0.057789
1.038276 0.060011 1.040009 0.057734
1.038300 0.059954 1.040029 0.057679
1.038323 0.059898 1.040049 0.057624
1.038347 0.059842 1.040070 0.057568
1.038370 0.059786 1.040090 0.057513
1.038394 0.059729 1.040110 0.057457
1.038417 0.059673 1.040130 0.057402
1.038440 0.059616 1.040150 0.057347
1.038464 0.059560 1.040170 0.057291
1.038487 0.059503 1.040190 0.057236
1.038510 0.059447 1.040211 0.057180
1.038534 0.059390 1.040231 0.057125
1.038557 0.059334 1.040251 0.057069
1.038580 0.059277 1.040271 0.057013
1.038604 0.059221 1.040291 0.056958
1.038627 0.059164 1.040311 0.056902
1.038650 0.059107 1.040331 0.056847
1.038673 0.059051 1.040351 0.056791
1.038696 0.058994 1.040370 0.056735
1.038720 0.058937 1.040390 0.056679
1.038743 0.058880 1.040410 0.056624
1.038766 0.058823 1.040430 0.056568
1.038789 0.058767 1.040450 0.056512
1.038812 0.058710 1.040470 0.056456
1.038835 0.058653 1.040490 0.056400
1.038858 0.058596 1.040509 0.056344
1.038881 0.058539 1.040529 0.056288
1.038904 0.058482 1.040549 0.056232
1.038927 0.058425 1.040569 0.056176
1.038950 0.058368 1.040588 0.056120
1.038973 0.058311 1.040608 0.056064
1.038996 0.058253 1.040628 0.056008
1.039019 0.058196 1.040647 0.055952
1.039042 0.058139 1.040667 0.055896
1.039064 0.058082 1.040686 0.055840
1.039087 0.058025 1.040706 0.055784
1.039110 0.057967 1.040726 0.055728
1.039133 0.057910 1.040745 0.055672
1.039155 0.057853 1.040765 0.055615
1.039178 0.057795 1.040784 0.055559
1.039201 0.057738 1.040804 0.055503
1.039224 0.057680 1.040823 0.055446
1.039246 0.057623 1.040842 0.055390
1.039269 0.057565 1.040862 0.055334
1.039291 0.057508 1.040881 0.055277
1.039314 0.057450 1.040901 0.055221
1.039337 0.057393 1.040920 0.055165
1.039359 0.057335 1.040939 0.055108
1.039382 0.057278 1.040959 0.055052
1.039404 0.057220 1.040978 0.054995
1.039427 0.057162 1.040997 0.054939
1.039449 0.057105 1.041016 0.054882
1.039471 0.057047 1.041036 0.054826
1.039494 0.056989 1.041055 0.054769
1.039516 0.056931 1.041074 0.054712
1.039539 0.056873 1.041093 0.054656
1.039561 0.056815 1.041112 0.054599
1.039583 0.056758 1.041131 0.054542
1.039606 0.056700 1.041151 0.054486
1.039628 0.056642 1.041170 0.054429
1.039650 0.056584 1.041189 0.054372
1.039672 0.056526 1.041208 0.054315
1.039694 0.056468 1.041227 0.054258
1.039717 0.056410 1.041246 0.054202
1.039739 0.056351 1.041265 0.054145
1.039761 0.056293 1.041284 0.054088
1.039783 0.056235 1.041303 0.054031
1.039805 0.056177 1.041322 0.053974
1.039827 0.056119 1.041340 0.053917
1.039849 0.056061 1.041359 0.053860
1.039871 0.056002 1.041378 0.053803
1.039893 0.055944 1.041397 0.053746
1.039915 0.055886 1.041416 0.053689
1.039937 0.055827 1.041435 0.053632
1.039959 0.055769 1.041453 0.053575
1.039981 0.055710 1.041472 0.053518
1.040003 0.055652 1.041491 0.053460
1.040025 0.055594 1.041510 0.053403
1.040047 0.055535 1.041528 0.053346
1.040069 0.055477 1.041547 0.053289
1.040090 0.055418 1.041566 0.053232
1.040112 0.055359 1.041584 0.053174
1.040134 0.055301 1.041603 0.053117
1.040156 0.055242 1.041621 0.053060
1.040177 0.055183 1.041640 0.053002
1.040199 0.055125 1.041659 0.052945
1.040221 0.055066 1.041677 0.052888
1.040242 0.055007 1.041696 0.052830
1.040264 0.054949 1.041714 0.052773
1.040285 0.054890 1.041733 0.052715
1.040307 0.054831 1.041751 0.052658
1.040329 0.054772 1.041769 0.052600
1.040350 0.054713 1.041788 0.052543
1.040372 0.054654 1.041806 0.052485
1.040393 0.054595 1.041825 0.052428
1.040415 0.054536 1.041843 0.052370
1.040436 0.054477 1.041861 0.052312
1.040457 0.054418 1.041880 0.052255
1.040479 0.054359 1.041898 0.052197
1.040500 0.054300 1.041916 0.052139
1.040521 0.054241 1.041934 0.052082
1.040543 0.054182 1.041952 0.052024
1.040564 0.054123 1.041971 0.051966
1.040585 0.054063 1.041989 0.051908
1.040607 0.054004 1.042007 0.051850
1.040628 0.053945 1.042025 0.051793
1.040649 0.053886 1.042043 0.051735
1.040670 0.053826 1.042061 0.051677
1.040691 0.053767 1.042079 0.051619
1.040713 0.053708 1.042097 0.051561
1.040734 0.053648 1.042115 0.051503
1.040755 0.053589 1.042133 0.051445
1.040776 0.053529 1.042151 0.051387
1.040797 0.053470 1.042169 0.051329
1.040818 0.053410 1.042187 0.051271
1.040839 0.053351 1.042205 0.051213
1.040860 0.053291 1.042223 0.051155
1.040881 0.053232 1.042241 0.051097
1.040902 0.053172 1.042259 0.051038
1.040923 0.053113 1.042277 0.050980
1.040943 0.053053 1.042295 0.050922
1.040964 0.052993 1.042312 0.050864
1.040985 0.052934 1.042330 0.050806
1.041006 0.052874 1.042348 0.050747
1.041027 0.052814 1.042366 0.050689
1.041048 0.052754 1.042383 0.050631
1.041068 0.052694 1.042401 0.050573
1.041089 0.052635 1.042419 0.050514
1.041110 0.052575 1.042436 0.050456
1.041130 0.052515 1.042454 0.050397
1.041151 0.052455 1.042472 0.050339
